dataset,index,order,depth,r2_score,fourier_time_mean,interventional_time_mean,relative_runtime
RealEstateLocalXAI,FBII,1,5,0.999967752394373,0.016348532994743436,0.00020424181129783392,0.01249297483532645
RealEstateLocalXAI,FBII,1,6,0.9999865198997068,0.051826833211816845,0.0002603251952677965,0.005022980937381309
RealEstateLocalXAI,FBII,1,7,0.9999955300426918,0.17222474160371348,0.0004212584113702178,0.0024459808007117065
RealEstateLocalXAI,FBII,1,8,0.9999974427927794,0.4637014501844533,0.0005109919933602214,0.0011019848938513275
RealEstateLocalXAI,FBII,2,2,0.9910936770855359,0.0006570333847776055,0.0002095834002830088,0.3189844003953455
RealEstateLocalXAI,FBII,2,3,0.9990335541108292,0.001827508385758847,0.00040149157866835593,0.21969342619549306
RealEstateLocalXAI,FBII,2,4,0.9999258179574974,0.005732291808817536,0.00025954180164262653,0.0452771439938549
RealEstateLocalXAI,FBII,2,5,0.999967752394373,0.017845074797514827,0.00029125839937478305,0.016321500620179234
RealEstateLocalXAI,FBII,2,6,0.9999865198997068,0.05791682479903102,0.00035224161110818385,0.006081852938769479
RealEstateLocalXAI,FBII,2,7,0.9999955300426918,0.1916522250045091,0.0004884835914708674,0.002548802089093276
RealEstateLocalXAI,FBII,2,8,0.9999974427927794,0.5115966251934878,0.0006849417928606272,0.0013388317262678963
RealEstateLocalXAI,FBII,3,3,0.9990335541108292,0.0017955752089619636,0.00037218340439721943,0.20727809257980434
RealEstateLocalXAI,FBII,3,4,0.9999258179574974,0.0057755164103582505,0.000588358414825052,0.10187113550051477
RealEstateLocalXAI,FBII,3,5,0.999967752394373,0.019378833193331956,0.0007244000094942749,0.03738099204773242
RealEstateLocalXAI,FBII,3,6,0.9999865198997068,0.06351245861733332,0.0008111498085781932,0.012771506980471711
RealEstateLocalXAI,FBII,3,7,0.9999955300426918,0.21590840000426398,0.0009730168036185205,0.004506618564165657
RealEstateLocalXAI,FBII,3,8,0.9999974427927794,0.560557458596304,0.0013144583906978368,0.002344912855123508
RealEstateLocalXAI,FSII,1,1,0.9190781115390614,0.00044829980470240116,0.00015593358548358083,0.34783326659509833
RealEstateLocalXAI,FSII,1,2,0.9910936770855359,0.000981741794385016,0.00015375020448118448,0.15660961503375426
RealEstateLocalXAI,FSII,1,3,0.9990335541108292,0.003151550015900284,0.0001673084101639688,0.053087658237965435
RealEstateLocalXAI,FSII,1,4,0.9999258179574974,0.01232391680823639,0.0001572913955897093,0.012763101052790896
RealEstateLocalXAI,FSII,1,5,0.999967752394373,0.05193106640363112,0.00023517500376328825,0.004528599546471943
RealEstateLocalXAI,FSII,1,6,0.9999865198997068,0.20209140018559993,0.0002556168125011027,0.0012648574470083599
RealEstateLocalXAI,FSII,1,7,0.9999955300426918,0.7014235086156987,0.00042632517870515584,0.0006077999574701083
RealEstateLocalXAI,FSII,1,8,0.9999974427927794,1.9285996250109747,0.0005679084104485809,0.00029446672242578565
RealEstateLocalXAI,FSII,2,2,0.9910936770855359,0.0011171331978403031,0.00020700859604403377,0.1853034145294697
RealEstateLocalXAI,FSII,2,3,0.9990335541108292,0.00349389158654958,0.000229049997869879,0.06555727108180799
RealEstateLocalXAI,FSII,2,4,0.9999258179574974,0.012869733187835663,0.0002565918257459998,0.01993761813092813
RealEstateLocalXAI,FSII,2,5,0.999967752394373,0.05606401681434363,0.00029425800312310457,0.005248607214455253
RealEstateLocalXAI,FSII,2,6,0.9999865198997068,0.21684088319307193,0.00033320019720122217,0.0015366115111445364
RealEstateLocalXAI,FSII,2,7,0.9999955300426918,0.7446896083769389,0.0004952665884047746,0.0006650644548192567
RealEstateLocalXAI,FSII,2,8,0.9999974427927794,2.0260936666163616,0.0006563834031112492,0.00032396498440638707
RealEstateLocalXAI,FSII,3,3,0.9990335541108292,0.003942583396565169,0.0003672586055472493,0.09315176588711094
RealEstateLocalXAI,FSII,3,4,0.9999258179574974,0.014142300200182945,0.0005970415892079473,0.042216724348718315
RealEstateLocalXAI,FSII,3,5,0.999967752394373,0.0582448499975726,0.0007196583785116673,0.012355742671526488
RealEstateLocalXAI,FSII,3,6,0.9999865198997068,0.2233882666216232,0.0008290668134577573,0.003711326588437329
RealEstateLocalXAI,FSII,3,7,0.9999955300426918,0.7975858665769919,0.0009796834085136652,0.001228310893619747
RealEstateLocalXAI,FSII,3,8,0.9999974427927794,2.1303119916119613,0.0013811836019158364,0.0006483480388573152
