dataset,index,order,depth,method,run,time_seconds
NHANESILocalXAI,FBII,1,6,interventional,3,0.0002702919882722199
NHANESILocalXAI,FBII,1,6,interventional,4,0.00027358299121260643
NHANESILocalXAI,FBII,1,6,interventional,5,0.00025029201060533524
NHANESILocalXAI,FBII,1,7,fourier,1,0.6217357920249924
NHANESILocalXAI,FBII,1,7,fourier,2,0.6390262090135366
NHANESILocalXAI,FBII,1,7,fourier,3,0.6241803750162944
NHANESILocalXAI,FBII,1,7,fourier,4,0.6822312909644097
NHANESILocalXAI,FBII,1,7,fourier,5,0.6367034169961698
NHANESILocalXAI,FBII,1,7,interventional,1,0.0005791669827885926
NHANESILocalXAI,FBII,1,7,interventional,2,0.0003797909594140947
NHANESILocalXAI,FBII,1,7,interventional,3,0.0003893749671988189
NHANESILocalXAI,FBII,1,7,interventional,4,0.0003821669961325824
NHANESILocalXAI,FBII,1,7,interventional,5,0.000374249997548759
NHANESILocalXAI,FBII,1,8,fourier,1,2.893713041965384
NHANESILocalXAI,FBII,1,8,fourier,2,2.9694814579561353
NHANESILocalXAI,FBII,1,8,fourier,3,2.933553665992804
NHANESILocalXAI,FBII,1,8,fourier,4,2.8824356669792905
NHANESILocalXAI,FBII,1,8,fourier,5,2.9133002500166185
NHANESILocalXAI,FBII,1,8,interventional,1,0.0008997920085676014
NHANESILocalXAI,FBII,1,8,interventional,2,0.0005931250052526593
NHANESILocalXAI,FBII,1,8,interventional,3,0.0006169170374050736
NHANESILocalXAI,FBII,1,8,interventional,4,0.0005818330100737512
NHANESILocalXAI,FBII,1,8,interventional,5,0.0005987920449115336
NHANESILocalXAI,FBII,2,2,fourier,1,0.0008473339839838445
NHANESILocalXAI,FBII,2,2,fourier,2,0.0009512919932603836
NHANESILocalXAI,FBII,2,2,fourier,3,0.0006837910041213036
NHANESILocalXAI,FBII,2,2,fourier,4,0.000731542007997632
NHANESILocalXAI,FBII,2,2,fourier,5,0.0006418330012820661
NHANESILocalXAI,FBII,2,2,interventional,1,0.0005419999943114817
NHANESILocalXAI,FBII,2,2,interventional,2,0.0004730420187115669
NHANESILocalXAI,FBII,2,2,interventional,3,0.0005343749653548002
NHANESILocalXAI,FBII,2,2,interventional,4,0.0004289590287953615
NHANESILocalXAI,FBII,2,2,interventional,5,0.0004808749654330313
NHANESILocalXAI,FBII,2,3,fourier,1,0.0023007079726085067
NHANESILocalXAI,FBII,2,3,fourier,2,0.0023066250141710043
NHANESILocalXAI,FBII,2,3,fourier,3,0.00231087498832494
NHANESILocalXAI,FBII,2,3,fourier,4,0.002281875000335276
NHANESILocalXAI,FBII,2,3,fourier,5,0.002208708960097283
NHANESILocalXAI,FBII,2,3,interventional,1,0.0007802079780958593
NHANESILocalXAI,FBII,2,3,interventional,2,0.0006718750228174031
NHANESILocalXAI,FBII,2,3,interventional,3,0.000777499983087182
NHANESILocalXAI,FBII,2,3,interventional,4,0.0007002089987508953
NHANESILocalXAI,FBII,2,3,interventional,5,0.0007338750292547047
NHANESILocalXAI,FBII,2,4,fourier,1,0.008622707973700017
NHANESILocalXAI,FBII,2,4,fourier,2,0.00829849997535348
NHANESILocalXAI,FBII,2,4,fourier,3,0.00877545797266066
NHANESILocalXAI,FBII,2,4,fourier,4,0.008587874996010214
NHANESILocalXAI,FBII,2,4,fourier,5,0.008733041991945356
NHANESILocalXAI,FBII,2,4,interventional,1,0.0013503329828381538
NHANESILocalXAI,FBII,2,4,interventional,2,0.0012439159909263253
NHANESILocalXAI,FBII,2,4,interventional,3,0.0011990000493824482
NHANESILocalXAI,FBII,2,4,interventional,4,0.001187250018119812
NHANESILocalXAI,FBII,2,4,interventional,5,0.001215374970342964
NHANESILocalXAI,FBII,2,5,fourier,1,0.03757795802084729
NHANESILocalXAI,FBII,2,5,fourier,2,0.037950458005070686
NHANESILocalXAI,FBII,2,5,fourier,3,0.03945333301089704
NHANESILocalXAI,FBII,2,5,fourier,4,0.04091345798224211
NHANESILocalXAI,FBII,2,5,fourier,5,0.040763833036180586
NHANESILocalXAI,FBII,2,5,interventional,1,0.0023518329835496843
NHANESILocalXAI,FBII,2,5,interventional,2,0.002619749982841313
NHANESILocalXAI,FBII,2,5,interventional,3,0.002357874996960163
NHANESILocalXAI,FBII,2,5,interventional,4,0.00223016703967005
NHANESILocalXAI,FBII,2,5,interventional,5,0.0023264169576577842
NHANESILocalXAI,FBII,2,6,fourier,1,0.18088237498886883
NHANESILocalXAI,FBII,2,6,fourier,2,0.1819767089909874
NHANESILocalXAI,FBII,2,6,fourier,3,0.18695141695206985
NHANESILocalXAI,FBII,2,6,fourier,4,0.19092054199427366
NHANESILocalXAI,FBII,2,6,fourier,5,0.19538599997758865
NHANESILocalXAI,FBII,2,6,interventional,1,0.0032082920079119503
NHANESILocalXAI,FBII,2,6,interventional,2,0.0026664590113796294
NHANESILocalXAI,FBII,2,6,interventional,3,0.002670916961506009
NHANESILocalXAI,FBII,2,6,interventional,4,0.0026038330397568643
NHANESILocalXAI,FBII,2,6,interventional,5,0.0027494170353747904
NHANESILocalXAI,FBII,2,7,fourier,1,0.8731021250132471
NHANESILocalXAI,FBII,2,7,fourier,2,0.870700208004564
NHANESILocalXAI,FBII,2,7,fourier,3,0.8621467499760911
NHANESILocalXAI,FBII,2,7,fourier,4,0.8625702079734765
NHANESILocalXAI,FBII,2,7,fourier,5,0.8688096670084633
NHANESILocalXAI,FBII,2,7,interventional,1,0.0031087090028449893
NHANESILocalXAI,FBII,2,7,interventional,2,0.0032307079527527094
NHANESILocalXAI,FBII,2,7,interventional,3,0.002822833019308746
NHANESILocalXAI,FBII,2,7,interventional,4,0.0027131670503877103
NHANESILocalXAI,FBII,2,7,interventional,5,0.002722000004723668
NHANESILocalXAI,FBII,2,8,fourier,1,4.1834341660141945
NHANESILocalXAI,FBII,2,8,fourier,2,4.233056708006188
NHANESILocalXAI,FBII,2,8,fourier,3,4.154470624984242
NHANESILocalXAI,FBII,2,8,fourier,4,4.207926957984455
NHANESILocalXAI,FBII,2,8,fourier,5,4.195330791990273
NHANESILocalXAI,FBII,2,8,interventional,1,0.004020375024992973
NHANESILocalXAI,FBII,2,8,interventional,2,0.00332716602133587
NHANESILocalXAI,FBII,2,8,interventional,3,0.0030850000330246985
NHANESILocalXAI,FBII,2,8,interventional,4,0.002966041036415845
NHANESILocalXAI,FBII,2,8,interventional,5,0.0031812089728191495
NHANESILocalXAI,FBII,3,3,fourier,1,0.002341040992178023
NHANESILocalXAI,FBII,3,3,fourier,2,0.002512000035494566
NHANESILocalXAI,FBII,3,3,fourier,3,0.0022877500159665942
NHANESILocalXAI,FBII,3,3,fourier,4,0.002507625031284988
NHANESILocalXAI,FBII,3,3,fourier,5,0.0022964170202612877
NHANESILocalXAI,FBII,3,3,interventional,1,0.008027208037674427
NHANESILocalXAI,FBII,3,3,interventional,2,0.00777475000359118
NHANESILocalXAI,FBII,3,3,interventional,3,0.00768129201605916
NHANESILocalXAI,FBII,3,3,interventional,4,0.007653707987628877
NHANESILocalXAI,FBII,3,3,interventional,5,0.00665470800595358
NHANESILocalXAI,FBII,3,4,fourier,1,0.00948770804097876
NHANESILocalXAI,FBII,3,4,fourier,2,0.00935120799113065
NHANESILocalXAI,FBII,3,4,fourier,3,0.010077083017677069
NHANESILocalXAI,FBII,3,4,fourier,4,0.009590958012267947
NHANESILocalXAI,FBII,3,4,fourier,5,0.00919350003823638
NHANESILocalXAI,FBII,3,4,interventional,1,0.009696624998468906
NHANESILocalXAI,FBII,3,4,interventional,2,0.009841291990596801
NHANESILocalXAI,FBII,3,4,interventional,3,0.009670250001363456
NHANESILocalXAI,FBII,3,4,interventional,4,0.00862300000153482
NHANESILocalXAI,FBII,3,4,interventional,5,0.00949162500910461
NHANESILocalXAI,FBII,3,5,fourier,1,0.04340629099169746
NHANESILocalXAI,FBII,3,5,fourier,2,0.04516608297126368
NHANESILocalXAI,FBII,3,5,fourier,3,0.0466350830392912
NHANESILocalXAI,FBII,3,5,fourier,4,0.04658899997593835
NHANESILocalXAI,FBII,3,5,fourier,5,0.04541979095665738
NHANESILocalXAI,FBII,3,5,interventional,1,0.015402292017824948
NHANESILocalXAI,FBII,3,5,interventional,2,0.01438495796173811
NHANESILocalXAI,FBII,3,5,interventional,3,0.015070332970935851
NHANESILocalXAI,FBII,3,5,interventional,4,0.015476084023248404
NHANESILocalXAI,FBII,3,5,interventional,5,0.01587191695580259
NHANESILocalXAI,FBII,3,6,fourier,1,0.22568570799194276
NHANESILocalXAI,FBII,3,6,fourier,2,0.2325346249854192
NHANESILocalXAI,FBII,3,6,fourier,3,0.2369838749873452
NHANESILocalXAI,FBII,3,6,fourier,4,0.23109995800768957
NHANESILocalXAI,FBII,3,6,fourier,5,0.23636387498117983
NHANESILocalXAI,FBII,3,6,interventional,1,0.03140541596803814
NHANESILocalXAI,FBII,3,6,interventional,2,0.03168316697701812
NHANESILocalXAI,FBII,3,6,interventional,3,0.02992487500887364
NHANESILocalXAI,FBII,3,6,interventional,4,0.03143608296522871
NHANESILocalXAI,FBII,3,6,interventional,5,0.03042733296751976
NHANESILocalXAI,FBII,3,7,fourier,1,1.2434925000416115
NHANESILocalXAI,FBII,3,7,fourier,2,1.2256315000122413
NHANESILocalXAI,FBII,3,7,fourier,3,1.216252667014487
NHANESILocalXAI,FBII,3,7,fourier,4,1.2567932910169475
NHANESILocalXAI,FBII,3,7,fourier,5,1.2256992080365308
NHANESILocalXAI,FBII,3,7,interventional,1,0.06295212497934699
NHANESILocalXAI,FBII,3,7,interventional,2,0.059356332989409566
NHANESILocalXAI,FBII,3,7,interventional,3,0.058336749963928014
NHANESILocalXAI,FBII,3,7,interventional,4,0.05938241601688787
NHANESILocalXAI,FBII,3,7,interventional,5,0.06190570897888392
NHANESILocalXAI,FBII,3,8,fourier,1,6.354081333032809
NHANESILocalXAI,FBII,3,8,fourier,2,6.301597874960862
NHANESILocalXAI,FBII,3,8,fourier,3,6.3468476249836385
NHANESILocalXAI,FBII,3,8,fourier,4,6.341787749959622
NHANESILocalXAI,FBII,3,8,fourier,5,6.263327499968
NHANESILocalXAI,FBII,3,8,interventional,1,0.08372045803116634
NHANESILocalXAI,FBII,3,8,interventional,2,0.07939379202434793
NHANESILocalXAI,FBII,3,8,interventional,3,0.07855266600381583
NHANESILocalXAI,FBII,3,8,interventional,4,0.07923445897176862
NHANESILocalXAI,FBII,3,8,interventional,5,0.07777674996759742
NHANESILocalXAI,FSII,1,1,fourier,1,0.0007045000093057752
NHANESILocalXAI,FSII,1,1,fourier,2,0.0008250829996541142
NHANESILocalXAI,FSII,1,1,fourier,3,0.0006543330382555723
NHANESILocalXAI,FSII,1,1,fourier,4,0.0006647079717367887
NHANESILocalXAI,FSII,1,1,fourier,5,0.0005990409990772605
NHANESILocalXAI,FSII,1,1,interventional,1,0.00016799999866634607
NHANESILocalXAI,FSII,1,1,interventional,2,0.00015291699673980474
NHANESILocalXAI,FSII,1,1,interventional,3,0.0001521250233054161
NHANESILocalXAI,FSII,1,1,interventional,4,0.00015304202679544687
NHANESILocalXAI,FSII,1,1,interventional,5,0.00013591698370873928
NHANESILocalXAI,FSII,1,2,fourier,1,0.0016409159870818257
NHANESILocalXAI,FSII,1,2,fourier,2,0.0015392500208690763
NHANESILocalXAI,FSII,1,2,fourier,3,0.001545167004223913
NHANESILocalXAI,FSII,1,2,fourier,4,0.0014899999951012433
NHANESILocalXAI,FSII,1,2,fourier,5,0.0016122499946504831
NHANESILocalXAI,FSII,1,2,interventional,1,0.0001722500310279429
NHANESILocalXAI,FSII,1,2,interventional,2,0.00018550001550465822
NHANESILocalXAI,FSII,1,2,interventional,3,0.00017462496180087328
NHANESILocalXAI,FSII,1,2,interventional,4,0.00017437501810491085
NHANESILocalXAI,FSII,1,2,interventional,5,0.00017129199113696814
NHANESILocalXAI,FSII,1,3,fourier,1,0.006454250018578023
NHANESILocalXAI,FSII,1,3,fourier,2,0.006058541010133922
NHANESILocalXAI,FSII,1,3,fourier,3,0.006315958045888692
NHANESILocalXAI,FSII,1,3,fourier,4,0.006206250051036477
NHANESILocalXAI,FSII,1,3,fourier,5,0.006203875003848225
NHANESILocalXAI,FSII,1,3,interventional,1,0.000188250036444515
NHANESILocalXAI,FSII,1,3,interventional,2,0.000171584018971771
NHANESILocalXAI,FSII,1,3,interventional,3,0.00016916595632210374
NHANESILocalXAI,FSII,1,3,interventional,4,0.00019741704454645514
NHANESILocalXAI,FSII,1,3,interventional,5,0.0001865830272436142
NHANESILocalXAI,FSII,1,4,fourier,1,0.03236675000516698
NHANESILocalXAI,FSII,1,4,fourier,2,0.0337361249839887
NHANESILocalXAI,FSII,1,4,fourier,3,0.0326310420059599
NHANESILocalXAI,FSII,1,4,fourier,4,0.03452074999222532
NHANESILocalXAI,FSII,1,4,fourier,5,0.03263416700065136
NHANESILocalXAI,FSII,1,4,interventional,1,0.00026958296075463295
NHANESILocalXAI,FSII,1,4,interventional,2,0.00021549995290115476
NHANESILocalXAI,FSII,1,4,interventional,3,0.000193667015992105
NHANESILocalXAI,FSII,1,4,interventional,4,0.0001776250428520143
NHANESILocalXAI,FSII,1,4,interventional,5,0.0001870839623734355
NHANESILocalXAI,FSII,1,5,fourier,1,0.20545658405171707
NHANESILocalXAI,FSII,1,5,fourier,2,0.20149991696234792
NHANESILocalXAI,FSII,1,5,fourier,3,0.19906399998581037
NHANESILocalXAI,FSII,1,5,fourier,4,0.19823912502033636
NHANESILocalXAI,FSII,1,5,fourier,5,0.19706116698216647
NHANESILocalXAI,FSII,1,5,interventional,1,0.0002364999963901937
NHANESILocalXAI,FSII,1,5,interventional,2,0.00024383299751207232
NHANESILocalXAI,FSII,1,5,interventional,3,0.0002400829689577222
NHANESILocalXAI,FSII,1,5,interventional,4,0.00022250000620260835
NHANESILocalXAI,FSII,1,5,interventional,5,0.00023033400066196918
NHANESILocalXAI,FSII,1,6,fourier,1,1.203900207998231
NHANESILocalXAI,FSII,1,6,fourier,2,1.1764154999982566
NHANESILocalXAI,FSII,1,6,fourier,3,1.1910271249944344
NHANESILocalXAI,FSII,1,6,fourier,4,1.2004410840454511
NHANESILocalXAI,FSII,1,6,fourier,5,1.1843280420289375
NHANESILocalXAI,FSII,1,6,interventional,1,0.00031054101418703794
NHANESILocalXAI,FSII,1,6,interventional,2,0.0003001249860972166
NHANESILocalXAI,FSII,1,6,interventional,3,0.0002840000088326633
NHANESILocalXAI,FSII,1,6,interventional,4,0.00029158295365050435
NHANESILocalXAI,FSII,1,6,interventional,5,0.00029275001725181937
NHANESILocalXAI,FSII,1,7,fourier,1,7.341484207950998
NHANESILocalXAI,FSII,1,7,fourier,2,7.3733473750180565
NHANESILocalXAI,FSII,1,7,fourier,3,7.459711082978174
NHANESILocalXAI,FSII,1,7,fourier,4,7.496314124960918
NHANESILocalXAI,FSII,1,7,fourier,5,7.460864417022094
NHANESILocalXAI,FSII,1,7,interventional,1,0.0004817919689230621
NHANESILocalXAI,FSII,1,7,interventional,2,0.0004004579968750477
NHANESILocalXAI,FSII,1,7,interventional,3,0.0003985840012319386
NHANESILocalXAI,FSII,1,7,interventional,4,0.0003755830111913383
NHANESILocalXAI,FSII,1,7,interventional,5,0.00034308398608118296
NHANESILocalXAI,FSII,1,8,fourier,1,48.20037674997002
NHANESILocalXAI,FSII,1,8,fourier,2,48.08043395797722
NHANESILocalXAI,FSII,1,8,fourier,3,46.78224437503377
NHANESILocalXAI,FSII,1,8,fourier,4,46.800636624975596
NHANESILocalXAI,FSII,1,8,fourier,5,46.83125383401057
NHANESILocalXAI,FSII,1,8,interventional,1,0.000896583020221442
NHANESILocalXAI,FSII,1,8,interventional,2,0.0007844160427339375
NHANESILocalXAI,FSII,1,8,interventional,3,0.0007366670179180801
NHANESILocalXAI,FSII,1,8,interventional,4,0.0006016659899614751
NHANESILocalXAI,FSII,1,8,interventional,5,0.0005982920411042869
NHANESILocalXAI,FSII,2,2,fourier,1,0.001856416987720877
NHANESILocalXAI,FSII,2,2,fourier,2,0.001945208990946412
NHANESILocalXAI,FSII,2,2,fourier,3,0.0017880829982459545
NHANESILocalXAI,FSII,2,2,fourier,4,0.001857499999459833
NHANESILocalXAI,FSII,2,2,fourier,5,0.0017873329925350845
NHANESILocalXAI,FSII,2,2,interventional,1,0.0005298340111039579
NHANESILocalXAI,FSII,2,2,interventional,2,0.0005312080029398203
NHANESILocalXAI,FSII,2,2,interventional,3,0.0004638340324163437
NHANESILocalXAI,FSII,2,2,interventional,4,0.0004722920130006969
NHANESILocalXAI,FSII,2,2,interventional,5,0.0004486659890972078
NHANESILocalXAI,FSII,2,3,fourier,1,0.007986290962435305
NHANESILocalXAI,FSII,2,3,fourier,2,0.006853499973658472
NHANESILocalXAI,FSII,2,3,fourier,3,0.007453917001839727
NHANESILocalXAI,FSII,2,3,fourier,4,0.007465500035323203
NHANESILocalXAI,FSII,2,3,fourier,5,0.007069541024975479
NHANESILocalXAI,FSII,2,3,interventional,1,0.0009233750170096755
NHANESILocalXAI,FSII,2,3,interventional,2,0.0007152910111472011
NHANESILocalXAI,FSII,2,3,interventional,3,0.0008831670274958014
NHANESILocalXAI,FSII,2,3,interventional,4,0.0007203749846667051
NHANESILocalXAI,FSII,2,3,interventional,5,0.0006882909801788628
NHANESILocalXAI,FSII,2,4,fourier,1,0.03749920800328255
NHANESILocalXAI,FSII,2,4,fourier,2,0.035713084042072296
NHANESILocalXAI,FSII,2,4,fourier,3,0.037620041985064745
NHANESILocalXAI,FSII,2,4,fourier,4,0.036860625026747584
NHANESILocalXAI,FSII,2,4,fourier,5,0.0358779999660328
NHANESILocalXAI,FSII,2,4,interventional,1,0.0013127500424161553
NHANESILocalXAI,FSII,2,4,interventional,2,0.0012682920205406845
NHANESILocalXAI,FSII,2,4,interventional,3,0.0013972920132800937
NHANESILocalXAI,FSII,2,4,interventional,4,0.001273999980185181
NHANESILocalXAI,FSII,2,4,interventional,5,0.0012234169989824295
NHANESILocalXAI,FSII,2,5,fourier,1,0.22871858294820413
NHANESILocalXAI,FSII,2,5,fourier,2,0.2311002499773167
NHANESILocalXAI,FSII,2,5,fourier,3,0.22697899997001514
NHANESILocalXAI,FSII,2,5,fourier,4,0.23315208399435505
NHANESILocalXAI,FSII,2,5,fourier,5,0.2319366669980809
NHANESILocalXAI,FSII,2,5,interventional,1,0.002473166969139129
NHANESILocalXAI,FSII,2,5,interventional,2,0.0023232499952428043
NHANESILocalXAI,FSII,2,5,interventional,3,0.002149707986973226
NHANESILocalXAI,FSII,2,5,interventional,4,0.002115707960911095
NHANESILocalXAI,FSII,2,5,interventional,5,0.0022505420492962003
NHANESILocalXAI,FSII,2,6,fourier,1,1.3190658329986036
NHANESILocalXAI,FSII,2,6,fourier,2,1.322318417020142
NHANESILocalXAI,FSII,2,6,fourier,3,1.298125125002116
NHANESILocalXAI,FSII,2,6,fourier,4,1.3332728329696693
NHANESILocalXAI,FSII,2,6,fourier,5,1.3090359159978107
NHANESILocalXAI,FSII,2,6,interventional,1,0.002953207993414253
NHANESILocalXAI,FSII,2,6,interventional,2,0.002727125014644116
NHANESILocalXAI,FSII,2,6,interventional,3,0.002650250040460378
NHANESILocalXAI,FSII,2,6,interventional,4,0.002734542009420693
NHANESILocalXAI,FSII,2,6,interventional,5,0.0027039169799536467
NHANESILocalXAI,FSII,2,7,fourier,1,8.066126541991252
NHANESILocalXAI,FSII,2,7,fourier,2,8.05635174998315
NHANESILocalXAI,FSII,2,7,fourier,3,8.001254291972145
NHANESILocalXAI,FSII,2,7,fourier,4,7.936360291962046
NHANESILocalXAI,FSII,2,7,fourier,5,8.076958250021562
NHANESILocalXAI,FSII,2,7,interventional,1,0.0032213329686783254
NHANESILocalXAI,FSII,2,7,interventional,2,0.0030588340014219284
NHANESILocalXAI,FSII,2,7,interventional,3,0.002909999981056899
NHANESILocalXAI,FSII,2,7,interventional,4,0.0029129579779691994
NHANESILocalXAI,FSII,2,7,interventional,5,0.0028495420119725168
NHANESILocalXAI,FSII,2,8,fourier,1,50.24285941699054
NHANESILocalXAI,FSII,2,8,fourier,2,49.69688358402345
NHANESILocalXAI,FSII,2,8,fourier,3,49.44545587495668
NHANESILocalXAI,FSII,2,8,fourier,4,50.27021499996772
NHANESILocalXAI,FSII,2,8,fourier,5,49.720097750017885
NHANESILocalXAI,FSII,2,8,interventional,1,0.0035970830358564854
NHANESILocalXAI,FSII,2,8,interventional,2,0.0030839579994790256
NHANESILocalXAI,FSII,2,8,interventional,3,0.0031321250135079026
NHANESILocalXAI,FSII,2,8,interventional,4,0.0033766249543987215
NHANESILocalXAI,FSII,2,8,interventional,5,0.003329583036247641
NHANESILocalXAI,FSII,3,3,fourier,1,0.007715167012065649
NHANESILocalXAI,FSII,3,3,fourier,2,0.007518124999478459
NHANESILocalXAI,FSII,3,3,fourier,3,0.007457334024365991
NHANESILocalXAI,FSII,3,3,fourier,4,0.007528917049057782
NHANESILocalXAI,FSII,3,3,fourier,5,0.0073643329669721425
NHANESILocalXAI,FSII,3,3,interventional,1,0.008180292032193393
NHANESILocalXAI,FSII,3,3,interventional,2,0.006953082978725433
NHANESILocalXAI,FSII,3,3,interventional,3,0.006725042010657489
NHANESILocalXAI,FSII,3,3,interventional,4,0.008015625004190952
NHANESILocalXAI,FSII,3,3,interventional,5,0.007348833023570478
NHANESILocalXAI,FSII,3,4,fourier,1,0.041127750009763986
NHANESILocalXAI,FSII,3,4,fourier,2,0.04091708402847871
NHANESILocalXAI,FSII,3,4,fourier,3,0.04006025003036484
NHANESILocalXAI,FSII,3,4,fourier,4,0.039436166000086814
NHANESILocalXAI,FSII,3,4,fourier,5,0.04031850001774728
NHANESILocalXAI,FSII,3,4,interventional,1,0.009569416986778378
NHANESILocalXAI,FSII,3,4,interventional,2,0.00872108299518004
NHANESILocalXAI,FSII,3,4,interventional,3,0.009637790964916348
NHANESILocalXAI,FSII,3,4,interventional,4,0.009450250014197081
NHANESILocalXAI,FSII,3,4,interventional,5,0.008759249991271645
NHANESILocalXAI,FSII,3,5,fourier,1,0.23412400000961497
NHANESILocalXAI,FSII,3,5,fourier,2,0.2475312919705175
NHANESILocalXAI,FSII,3,5,fourier,3,0.24672787502640858
NHANESILocalXAI,FSII,3,5,fourier,4,0.30004683299921453
NHANESILocalXAI,FSII,3,5,fourier,5,0.24393291596788913
NHANESILocalXAI,FSII,3,5,interventional,1,0.01597466698149219
NHANESILocalXAI,FSII,3,5,interventional,2,0.01573508296860382
NHANESILocalXAI,FSII,3,5,interventional,3,0.015712374995928258
NHANESILocalXAI,FSII,3,5,interventional,4,0.015770125028211623
NHANESILocalXAI,FSII,3,5,interventional,5,0.015338499972131103
NHANESILocalXAI,FSII,3,6,fourier,1,1.3983209999860264
NHANESILocalXAI,FSII,3,6,fourier,2,1.4064720409805886
NHANESILocalXAI,FSII,3,6,fourier,3,1.4093903329921886
NHANESILocalXAI,FSII,3,6,fourier,4,1.3974580410285853
NHANESILocalXAI,FSII,3,6,fourier,5,1.404977832979057
NHANESILocalXAI,FSII,3,6,interventional,1,0.031678416999056935
NHANESILocalXAI,FSII,3,6,interventional,2,0.030065667000599205
NHANESILocalXAI,FSII,3,6,interventional,3,0.0304169169976376
NHANESILocalXAI,FSII,3,6,interventional,4,0.030930250009987503
NHANESILocalXAI,FSII,3,6,interventional,5,0.030616458971053362
NHANESILocalXAI,FSII,3,7,fourier,1,8.627670958987437
NHANESILocalXAI,FSII,3,7,fourier,2,8.453351582982577
NHANESILocalXAI,FSII,3,7,fourier,3,8.480946833034977
NHANESILocalXAI,FSII,3,7,fourier,4,8.452983000024687
NHANESILocalXAI,FSII,3,7,fourier,5,8.508982500003185
NHANESILocalXAI,FSII,3,7,interventional,1,0.05673991597723216
NHANESILocalXAI,FSII,3,7,interventional,2,0.05747316702036187
NHANESILocalXAI,FSII,3,7,interventional,3,0.05648133298382163
NHANESILocalXAI,FSII,3,7,interventional,4,0.05705624999245629
NHANESILocalXAI,FSII,3,7,interventional,5,0.058937457972206175
NHANESILocalXAI,FSII,3,8,fourier,1,52.98207208397798
NHANESILocalXAI,FSII,3,8,fourier,2,52.81200820900267
NHANESILocalXAI,FSII,3,8,fourier,3,51.05335466697579
NHANESILocalXAI,FSII,3,8,fourier,4,51.07198095804779
NHANESILocalXAI,FSII,3,8,fourier,5,50.833019333018456
NHANESILocalXAI,FSII,3,8,interventional,1,0.07856487500248477
NHANESILocalXAI,FSII,3,8,interventional,2,0.07539633399574086
NHANESILocalXAI,FSII,3,8,interventional,3,0.07650912500685081
NHANESILocalXAI,FSII,3,8,interventional,4,0.07634558295831084
NHANESILocalXAI,FSII,3,8,interventional,5,0.07597491698106751
RealEstateLocalXAI,SII,1,1,fourier,1,0.0005759999621659517
RealEstateLocalXAI,SII,1,1,fourier,2,0.0003488330403342843
RealEstateLocalXAI,SII,1,1,fourier,3,0.000370624999050051
RealEstateLocalXAI,SII,1,1,fourier,4,0.00032779196044430137
RealEstateLocalXAI,SII,1,1,fourier,5,0.00034912495175376534
RealEstateLocalXAI,SII,1,1,interventional,1,0.00014808401465415955
RealEstateLocalXAI,SII,1,1,interventional,2,0.00013325002510100603
RealEstateLocalXAI,SII,1,1,interventional,3,0.00013591698370873928
RealEstateLocalXAI,SII,1,1,interventional,4,0.00015733303735032678
RealEstateLocalXAI,SII,1,1,interventional,5,0.0001569580053910613
RealEstateLocalXAI,SII,1,2,fourier,1,0.0009429999627172947
RealEstateLocalXAI,SII,1,2,fourier,2,0.0009782090201042593
RealEstateLocalXAI,SII,1,2,fourier,3,0.0009422909934073687
RealEstateLocalXAI,SII,1,2,fourier,4,0.0009750419994816184
RealEstateLocalXAI,SII,1,2,fourier,5,0.0008699169848114252
RealEstateLocalXAI,SII,1,2,interventional,1,0.00016029196558520198
RealEstateLocalXAI,SII,1,2,interventional,2,0.00014495901996269822
RealEstateLocalXAI,SII,1,2,interventional,3,0.0001342500327154994
RealEstateLocalXAI,SII,1,2,interventional,4,0.00014224997721612453
RealEstateLocalXAI,SII,1,2,interventional,5,0.00015875004464760423
RealEstateLocalXAI,SII,1,3,fourier,1,0.0031172920134849846
RealEstateLocalXAI,SII,1,3,fourier,2,0.003590625012293458
RealEstateLocalXAI,SII,1,3,fourier,3,0.0030599579913541675
RealEstateLocalXAI,SII,1,3,fourier,4,0.0030917080002836883
RealEstateLocalXAI,SII,1,3,fourier,5,0.0030672079883515835
RealEstateLocalXAI,SII,1,3,interventional,1,0.00017741700867190957
RealEstateLocalXAI,SII,1,3,interventional,2,0.00015891698421910405
RealEstateLocalXAI,SII,1,3,interventional,3,0.0001597090158611536
RealEstateLocalXAI,SII,1,3,interventional,4,0.0001568750012665987
RealEstateLocalXAI,SII,1,3,interventional,5,0.00013624998973682523
RealEstateLocalXAI,SII,1,4,fourier,1,0.012819083000067621
RealEstateLocalXAI,SII,1,4,fourier,2,0.012387124996166676
RealEstateLocalXAI,SII,1,4,fourier,3,0.012065750022884458
RealEstateLocalXAI,SII,1,4,fourier,4,0.0121411660220474
RealEstateLocalXAI,SII,1,4,fourier,5,0.012078374973498285
RealEstateLocalXAI,SII,1,4,interventional,1,0.00015087495557963848
RealEstateLocalXAI,SII,1,4,interventional,2,0.00018745800480246544
RealEstateLocalXAI,SII,1,4,interventional,3,0.00017129199113696814
RealEstateLocalXAI,SII,1,4,interventional,4,0.00018045800970867276
RealEstateLocalXAI,SII,1,4,interventional,5,0.0001668339828029275
RealEstateLocalXAI,SII,1,5,fourier,1,0.05168904201127589
RealEstateLocalXAI,SII,1,5,fourier,2,0.0515404170146212
RealEstateLocalXAI,SII,1,5,fourier,3,0.050922750029712915
RealEstateLocalXAI,SII,1,5,fourier,4,0.05050870799459517
RealEstateLocalXAI,SII,1,5,fourier,5,0.05062275001546368
